cell_id;min_lat;min_lon;max_lat;max_lon;line;column;matrix_id
517;38,22;87,84;39,4;89,88;17;7;main
518;38,22;89,88;39,4;91,92;17;8;main
519;38,22;91,92;39,4;93,96;17;9;main
520;38,22;93,96;39,4;96,0;17;10;main
521;38,22;96,0;39,4;98,04;17;11;main
522;38,22;98,04;39,4;100,08;17;12;main
523;38,22;100,08;39,4;102,12;17;13;main
524;38,22;102,12;39,4;104,16;17;14;main
525;38,22;104,16;39,4;106,2;17;15;main
526;38,22;106,2;39,4;108,24;17;16;main
527;38,22;108,24;39,4;110,28;17;17;main
528;38,22;110,28;39,4;112,32;17;18;main
529;38,22;112,32;39,4;114,36;17;19;main
530;38,22;114,36;39,4;116,4;17;20;main
531;38,22;116,4;39,4;118,44;17;21;main
532;38,22;118,44;39,4;120,48;17;22;main
533;38,22;120,48;39,4;122,52;17;23;main
534;38,22;122,52;39,4;124,56;17;24;main
535;38,22;124,56;39,4;126,6;17;25;main
536;38,22;126,6;39,4;128,64;17;26;main
537;38,22;128,64;39,4;130,68;17;27;main
538;38,22;130,68;39,4;132,72;17;28;main
539;38,22;132,72;39,4;134,76;17;29;main
540;39,4;73,5577;40,58;75,6;18;0;main
541;39,4;75,6;40,58;77,64;18;1;main
542;39,4;77,64;40,58;79,68;18;2;main
543;39,4;79,68;40,58;81,72;18;3;main
544;39,4;81,72;40,58;83,76;18;4;main
545;39,4;83,76;40,58;85,8;18;5;main
546;39,4;85,8;40,58;87,84;18;6;main
547;39,4;87,84;40,58;89,88;18;7;main
548;39,4;89,88;40,58;91,92;18;8;main
549;39,4;91,92;40,58;93,96;18;9;main
550;39,4;93,96;40,58;96,0;18;10;main
551;39,4;96,0;40,58;98,04;18;11;main
552;39,4;98,04;40,58;100,08;18;12;main
553;39,4;100,08;40,58;102,12;18;13;main
554;39,4;102,12;40,58;104,16;18;14;main
555;39,4;104,16;40,58;106,2;18;15;main
556;39,4;106,2;40,58;108,24;18;16;main
557;39,4;108,24;40,58;110,28;18;17;main
558;39,4;110,28;40,58;112,32;18;18;main
559;39,4;112,32;40,58;114,36;18;19;main
560;39,4;114,36;40,58;116,4;18;20;main
561;39,4;116,4;40,58;118,44;18;21;main
562;39,4;118,44;40,58;120,48;18;22;main
563;39,4;120,48;40,58;122,52;18;23;main
564;39,4;122,52;40,58;124,56;18;24;main
565;39,4;124,56;40,58;126,6;18;25;main
566;39,4;126,6;40,58;128,64;18;26;main
567;39,4;128,64;40,58;130,68;18;27;main
568;39,4;130,68;40,58;132,72;18;28;main
569;39,4;132,72;40,58;134,76;18;29;main
570;40,58;73,5577;41,76;75,6;19;0;main
571;40,58;75,6;41,76;77,64;19;1;main
572;40,58;77,64;41,76;79,68;19;2;main
573;40,58;79,68;41,76;81,72;19;3;main
574;40,58;81,72;41,76;83,76;19;4;main
