cell_id;min_lat;min_lon;max_lat;max_lon;line;column;matrix_id
433;35,27;100,08;36,45;102,12;14;13;horizontal_shift
434;35,27;102,12;36,45;104,16;14;14;horizontal_shift
435;35,27;104,16;36,45;106,2;14;15;horizontal_shift
436;35,27;106,2;36,45;108,24;14;16;horizontal_shift
437;35,27;108,24;36,45;110,28;14;17;horizontal_shift
438;35,27;110,28;36,45;112,32;14;18;horizontal_shift
439;35,27;112,32;36,45;114,36;14;19;horizontal_shift
440;35,27;114,36;36,45;116,4;14;20;horizontal_shift
441;35,27;116,4;36,45;118,44;14;21;horizontal_shift
442;35,27;118,44;36,45;120,48;14;22;horizontal_shift
450;36,45;73,5577;37,63;75,6;15;0;horizontal_shift
451;36,45;75,6;37,63;77,64;15;1;horizontal_shift
452;36,45;77,64;37,63;79,68;15;2;horizontal_shift
453;36,45;79,68;37,63;81,72;15;3;horizontal_shift
454;36,45;81,72;37,63;83,76;15;4;horizontal_shift
455;36,45;83,76;37,63;85,8;15;5;horizontal_shift
456;36,45;85,8;37,63;87,84;15;6;horizontal_shift
457;36,45;87,84;37,63;89,88;15;7;horizontal_shift
458;36,45;89,88;37,63;91,92;15;8;horizontal_shift
459;36,45;91,92;37,63;93,96;15;9;horizontal_shift
460;36,45;93,96;37,63;96,0;15;10;horizontal_shift
461;36,45;96,0;37,63;98,04;15;11;horizontal_shift
462;36,45;98,04;37,63;100,08;15;12;horizontal_shift
463;36,45;100,08;37,63;102,12;15;13;horizontal_shift
464;36,45;102,12;37,63;104,16;15;14;horizontal_shift
465;36,45;104,16;37,63;106,2;15;15;horizontal_shift
466;36,45;106,2;37,63;108,24;15;16;horizontal_shift
467;36,45;108,24;37,63;110,28;15;17;horizontal_shift
468;36,45;110,28;37,63;112,32;15;18;horizontal_shift
469;36,45;112,32;37,63;114,36;15;19;horizontal_shift
470;36,45;114,36;37,63;116,4;15;20;horizontal_shift
471;36,45;116,4;37,63;118,44;15;21;horizontal_shift
472;36,45;118,44;37,63;120,48;15;22;horizontal_shift
473;36,45;120,48;37,63;122,52;15;23;horizontal_shift
474;36,45;122,52;37,63;124,56;15;24;horizontal_shift
480;37,63;73,5577;38,81;75,6;16;0;horizontal_shift
481;37,63;75,6;38,81;77,64;16;1;horizontal_shift
482;37,63;77,64;38,81;79,68;16;2;horizontal_shift
483;37,63;79,68;38,81;81,72;16;3;horizontal_shift
484;37,63;81,72;38,81;83,76;16;4;horizontal_shift
485;37,63;83,76;38,81;85,8;16;5;horizontal_shift
486;37,63;85,8;38,81;87,84;16;6;horizontal_shift
487;37,63;87,84;38,81;89,88;16;7;horizontal_shift
488;37,63;89,88;38,81;91,92;16;8;horizontal_shift
489;37,63;91,92;38,81;93,96;16;9;horizontal_shift
490;37,63;93,96;38,81;96,0;16;10;horizontal_shift
491;37,63;96,0;38,81;98,04;16;11;horizontal_shift
492;37,63;98,04;38,81;100,08;16;12;horizontal_shift
493;37,63;100,08;38,81;102,12;16;13;horizontal_shift
494;37,63;102,12;38,81;104,16;16;14;horizontal_shift
495;37,63;104,16;38,81;106,2;16;15;horizontal_shift
496;37,63;106,2;38,81;108,24;16;16;horizontal_shift
497;37,63;108,24;38,81;110,28;16;17;horizontal_shift
498;37,63;110,28;38,81;112,32;16;18;horizontal_shift
499;37,63;112,32;38,81;114,36;16;19;horizontal_shift
500;37,63;114,36;38,81;116,4;16;20;horizontal_shift
501;37,63;116,4;38,81;118,44;16;21;horizontal_shift
502;37,63;118,44;38,81;120,48;16;22;horizontal_shift
503;37,63;120,48;38,81;122,52;16;23;horizontal_shift
504;37,63;122,52;38,81;124,56;16;24;horizontal_shift
510;38,81;73,5577;39,99;75,6;17;0;horizontal_shift
511;38,81;75,6;39,99;77,64;17;1;horizontal_shift
512;38,81;77,64;39,99;79,68;17;2;horizontal_shift
513;38,81;79,68;39,99;81,72;17;3;horizontal_shift
514;38,81;81,72;39,99;83,76;17;4;horizontal_shift
515;38,81;83,76;39,99;85,8;17;5;horizontal_shift
516;38,81;85,8;39,99;87,84;17;6;horizontal_shift
517;38,81;87,84;39,99;89,88;17;7;horizontal_shift
518;38,81;89,88;39,99;91,92;17;8;horizontal_shift
519;38,81;91,92;39,99;93,96;17;9;horizontal_shift
520;38,81;93,96;39,99;96,0;17;10;horizontal_shift
521;38,81;96,0;39,99;98,04;17;11;horizontal_shift
522;38,81;98,04;39,99;100,08;17;12;horizontal_shift
523;38,81;100,08;39,99;102,12;17;13;horizontal_shift
524;38,81;102,12;39,99;104,16;17;14;horizontal_shift
525;38,81;104,16;39,99;106,2;17;15;horizontal_shift
526;38,81;106,2;39,99;108,24;17;16;horizontal_shift
527;38,81;108,24;39,99;110,28;17;17;horizontal_shift
528;38,81;110,28;39,99;112,32;17;18;horizontal_shift
529;38,81;112,32;39,99;114,36;17;19;horizontal_shift
530;38,81;114,36;39,99;116,4;17;20;horizontal_shift
531;38,81;116,4;39,99;118,44;17;21;horizontal_shift
532;38,81;118,44;39,99;120,48;17;22;horizontal_shift
533;38,81;120,48;39,99;122,52;17;23;horizontal_shift
534;38,81;122,52;39,99;124,56;17;24;horizontal_shift
540;39,99;73,5577;41,17;75,6;18;0;horizontal_shift
541;39,99;75,6;41,17;77,64;18;1;horizontal_shift
542;39,99;77,64;41,17;79,68;18;2;horizontal_shift
543;39,99;79,68;41,17;81,72;18;3;horizontal_shift
544;39,99;81,72;41,17;83,76;18;4;horizontal_shift
545;39,99;83,76;41,17;85,8;18;5;horizontal_shift
546;39,99;85,8;41,17;87,84;18;6;horizontal_shift
547;39,99;87,84;41,17;89,88;18;7;horizontal_shift
548;39,99;89,88;41,17;91,92;18;8;horizontal_shift
549;39,99;91,92;41,17;93,96;18;9;horizontal_shift
550;39,99;93,96;41,17;96,0;18;10;horizontal_shift
551;39,99;96,0;41,17;98,04;18;11;horizontal_shift
552;39,99;98,04;41,17;100,08;18;12;horizontal_shift
553;39,99;100,08;41,17;102,12;18;13;horizontal_shift
554;39,99;102,12;41,17;104,16;18;14;horizontal_shift
555;39,99;104,16;41,17;106,2;18;15;horizontal_shift
556;39,99;106,2;41,17;108,24;18;16;horizontal_shift
557;39,99;108,24;41,17;110,28;18;17;horizontal_shift
558;39,99;110,28;41,17;112,32;18;18;horizontal_shift
559;39,99;112,32;41,17;114,36;18;19;horizontal_shift
560;39,99;114,36;41,17;116,4;18;20;horizontal_shift
561;39,99;116,4;41,17;118,44;18;21;horizontal_shift
562;39,99;118,44;41,17;120,48;18;22;horizontal_shift
563;39,99;120,48;41,17;122,52;18;23;horizontal_shift
564;39,99;122,52;41,17;124,56;18;24;horizontal_shift
565;39,99;124,56;41,17;126,6;18;25;horizontal_shift
570;41,17;73,5577;42,35;75,6;19;0;horizontal_shift
571;41,17;75,6;42,35;77,64;19;1;horizontal_shift
572;41,17;77,64;42,35;79,68;19;2;horizontal_shift
573;41,17;79,68;42,35;81,72;19;3;horizontal_shift
574;41,17;81,72;42,35;83,76;19;4;horizontal_shift
575;41,17;83,76;42,35;85,8;19;5;horizontal_shift
576;41,17;85,8;42,35;87,84;19;6;horizontal_shift
577;41,17;87,84;42,35;89,88;19;7;horizontal_shift
578;41,17;89,88;42,35;91,92;19;8;horizontal_shift
579;41,17;91,92;42,35;93,96;19;9;horizontal_shift
